PAR_ID,CODIGO_A,CODIGO_B,DEPARTAMENTO,MUNICIPIO_ZONA,ESTABLECIMIENTO_A,ESTABLECIMIENTO_B,SIMILITUD,TIPO_COINCIDENCIA,MISMA_DIRECCION,MISMO_TELEFONO,MISMO_SERVICIO_VISIBLE,DECISION,REVISION_MANUAL_RECOMENDADA,JUSTIFICACION,FILAS_ELIMINADAS
PD07500,13-01-0382-46,13-01-0385-46,Huehuetenango,Huehuetenango,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07501,13-01-0382-46,13-01-0386-46,Huehuetenango,Huehuetenango,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07502,13-01-0382-46,13-01-0421-46,Huehuetenango,Huehuetenango,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07503,13-01-0385-46,13-01-0386-46,Huehuetenango,Huehuetenango,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07504,13-01-0385-46,13-01-0421-46,Huehuetenango,Huehuetenango,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD07505,13-01-0386-46,13-01-0421-46,Huehuetenango,Huehuetenango,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07506,13-01-0388-46,13-01-7148-46,Huehuetenango,Huehuetenango,"Centro Educativo a ""Distancia Aula Virtual""","Centro Educativo a ""Distancia Aula Virtual""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07507,13-01-0390-46,13-01-6778-46,Huehuetenango,Huehuetenango,"Colegio Privado Mixto ""Nuevo Amanecer""","Colegio Privado Mixto ""Nuevo Amanecer""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07508,13-01-0390-46,13-01-6780-46,Huehuetenango,Huehuetenango,"Colegio Privado Mixto ""Nuevo Amanecer""","Colegio Privado Mixto ""Nuevo Amanecer""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07509,13-01-0394-46,13-01-0396-46,Huehuetenango,Huehuetenango,Liceo Preuniversitario de Informática,Liceo Preuniversitario de Informática,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07510,13-01-0397-46,13-01-0403-46,Huehuetenango,Huehuetenango,Colegio Tecnológico del Valle,Colegio Tecnológico del Valle,1.0,Nombre equivalente,0,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD07511,13-01-0408-46,13-01-6951-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto Hermano Pedro,Colegio Privado Mixto Hermano Pedro,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07512,13-01-0409-46,13-01-1584-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto Americano,Colegio Privado Mixto Americano,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07513,13-01-0409-46,13-01-1592-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto Americano,Colegio Privado Mixto Americano,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07514,13-01-0409-46,13-01-7142-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto Americano,Colegio Privado Mixto Americano,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07515,13-01-0413-46,13-01-1505-46,Huehuetenango,Huehuetenango,"Liceo Privado Mixto ""Centroamericano Huehueteco""","Liceo Privado Mixto ""Centroamericano Huehueteco""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07516,13-01-0415-46,13-01-7111-46,Huehuetenango,Huehuetenango,"Colegio Evangélico para Adultos Guatemaltecos ""El Shaddai""","Colegio Evangélico para Adultos Guatemaltecos ""El Shaddai""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07517,13-01-0415-46,13-01-7133-46,Huehuetenango,Huehuetenango,"Colegio Evangélico para Adultos Guatemaltecos ""El Shaddai""","Colegio Evangélico para Adultos Guatemaltecos ""El Shaddai""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07518,13-01-0417-46,13-01-0419-46,Huehuetenango,Huehuetenango,Colegio Europeo,Colegio Europeo,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07519,13-01-0432-46,13-01-0433-46,Huehuetenango,Huehuetenango,"Colegio Evangélico Mixto ""La Aurora""","Colegio Evangélico Mixto ""La Aurora""",1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07520,13-01-1584-46,13-01-1592-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto Americano,Colegio Privado Mixto Americano,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07521,13-01-1584-46,13-01-7142-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto Americano,Colegio Privado Mixto Americano,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07522,13-01-1592-46,13-01-7142-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto Americano,Colegio Privado Mixto Americano,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07523,13-01-1685-46,13-01-6789-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto Rafael Landivar,Colegio Privado Mixto Rafael Landivar,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07524,13-01-4861-46,13-01-6096-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto del Nivel Medio Liceo Huehueteco,Colegio Privado Mixto del Nivel Medio Liceo Huehueteco,1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07525,13-01-5358-46,13-01-5755-46,Huehuetenango,Huehuetenango,Colegio Privado Mixto 'Gabriela Mistral',Colegio Privado Mixto 'Gabriela Mistral',1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07526,13-01-6370-46,13-01-6390-46,Huehuetenango,Huehuetenango,Escuela Normal Bilingüe Intercultural Jaxnaqtzal Mam Kye Ajxnaqtzal,Escuela Normal Infantil Bilingüe Intercultural Jaxnaqtzal Mam Kye Ajxnaqtzal,0.9442,Nombre similar,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07527,13-01-6759-46,13-01-6885-46,Huehuetenango,Huehuetenango,Liceo Preuniversitario Empresarial del Noroccidente,Liceo Preuniversitario Empresarial del Noroccidente,1.0,Nombre equivalente,0,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07528,13-01-6778-46,13-01-6780-46,Huehuetenango,Huehuetenango,"Colegio Privado Mixto ""Nuevo Amanecer""","Colegio Privado Mixto ""Nuevo Amanecer""",1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD07529,13-01-7082-46,13-01-7083-46,Huehuetenango,Huehuetenango,Liceo Privado Mixto Montessori,Liceo Privado Mixto Montessori,1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD07530,13-01-7090-46,13-01-7130-46,Huehuetenango,Huehuetenango,Colegio Cristiano 'Tabernaculo de la Fe',Colegio Cristiano 'Tabernaculo de la Fe',1.0,Nombre equivalente,1,0,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD07531,13-01-7111-46,13-01-7133-46,Huehuetenango,Huehuetenango,"Colegio Evangélico para Adultos Guatemaltecos ""El Shaddai""","Colegio Evangélico para Adultos Guatemaltecos ""El Shaddai""",1.0,Nombre equivalente,1,1,1,CONSERVAR_Y_REVISAR,1,"Códigos únicos distintos, con coincidencia territorial, de servicio y de dirección o teléfono; se conserva y se recomienda contraste oficial.",0
PD07532,13-07-0016-46,13-07-0067-46,Huehuetenango,Jacaltenango,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07533,13-07-0016-46,13-07-0071-46,Huehuetenango,Jacaltenango,Instituto Nacional de Educación Diversificada,Instituto Nacional de Educación Diversificada,1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07534,13-07-0027-46,13-07-0028-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07535,13-07-0027-46,13-07-0029-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07536,13-07-0027-46,13-07-0072-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07537,13-07-0027-46,13-07-6871-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07538,13-07-0027-46,13-07-6872-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07539,13-07-0028-46,13-07-0029-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07540,13-07-0028-46,13-07-0072-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07541,13-07-0028-46,13-07-6871-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07542,13-07-0028-46,13-07-6872-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,0,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07543,13-07-0029-46,13-07-0072-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07544,13-07-0029-46,13-07-6871-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,1,1,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07545,13-07-0029-46,13-07-6872-46,Huehuetenango,Jacaltenango,"Liceo Mixto Privado ""Camposeco""","Liceo Mixto Privado ""Camposeco""",1.0,Nombre equivalente,0,0,1,CONSERVAR_CODIGOS_DISTINTOS,1,Los códigos MINEDUC son únicos y no existe evidencia suficiente para fusionar registros.,0
PD07546,13-07-0036-46,13-07-0045-46,Huehuetenango,Jacaltenango,Asociación de Maestros de Educación Rural de Guatemala -AMERG-,Asociación de Maestros de Educación Rural de Guatemala -AMERG-,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07547,13-07-0042-46,13-07-0043-46,Huehuetenango,Jacaltenango,Instituto Mixto Comunitario de Educación Bilingüe Intercultural al Despertar,Instituto Mixto Comunitario de Educación Bilingüe Intercultural al Despertar,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07548,13-07-0046-46,13-07-0433-46,Huehuetenango,Jacaltenango,Instituto Mixto B Alunh Q Ana,Instituto Mixto B Alunh Q Ana,1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
PD07549,13-07-0055-46,13-07-0056-46,Huehuetenango,Jacaltenango,"Instituto Privado Mixto Diversificado ""Jacaltenango""","Instituto Privado Mixto Diversificado ""Jacaltenango""",1.0,Nombre equivalente,1,0,0,CONSERVAR_SERVICIOS_DISTINTOS,0,"El nombre es igual o similar, pero cambian atributos autorizados del servicio; no corresponde eliminar por nombre.",0
